# source_id	kind	status	crystal_refs	notes
src/trace/emit.rs::struct::Span	struct	missing	-	auto-generated
src/trace/parse.rs::enum::TraceEntryKind	enum	missing	-	auto-generated
src/trace/parse.rs::enum::TraceResult	enum	missing	-	auto-generated
src/trace/parse.rs::func::is_success	func	missing	-	auto-generated
src/trace/parse.rs::func::parse_lines	func	missing	-	auto-generated
src/trace/parse.rs::method::TraceEntry.is_success	method	missing	-	auto-generated
src/trace/parse.rs::struct::TraceEntry	struct	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_basic	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_error	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_instant_event	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_instant_event_minimal	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_instant_event_with_context	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_lines	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_lines_mixed	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_non_trace_line	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_ok_false	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_partial_new_fields	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_span_event	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_span_minimal	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_trailing_whitespace	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_unknown_keys_ignored	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_with_context	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_with_log_prefix	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_with_timestamp_and_thread_id	test	missing	-	auto-generated
src/trace/parse.rs::test::test_parse_without_timestamp_and_thread_id	test	missing	-	auto-generated
src/utils.rs::func::epoch_now	func	missing	-	auto-generated
src/utils.rs::func::format_timestamp_iso8601	func	missing	-	auto-generated
src/utils.rs::func::now_iso8601	func	missing	-	auto-generated
src/utils.rs::test::test_epoch_now_respects_test_epoch	test	missing	-	auto-generated
src/utils.rs::test::test_epoch_now_returns_reasonable_timestamp	test	missing	-	auto-generated
src/utils.rs::test::test_format_timestamp_iso8601_chrono_out_of_range	test	missing	-	auto-generated
src/utils.rs::test::test_format_timestamp_iso8601_u64_overflow	test	missing	-	auto-generated
tests/common/list_snapshots.rs::func::command	func	skipped	-	auto-generated
tests/common/list_snapshots.rs::func::command_readme	func	skipped	-	auto-generated
tests/common/list_snapshots.rs::func::command_with_width	func	skipped	-	auto-generated
tests/common/mod.rs::func::add_path_placeholder_filter	func	skipped	-	auto-generated
tests/common/mod.rs::func::add_pty_binary_path_filters	func	skipped	-	auto-generated
tests/common/mod.rs::func::add_pty_filters	func	skipped	-	auto-generated
tests/common/mod.rs::func::add_standard_env_redactions	func	skipped	-	auto-generated
tests/common/mod.rs::func::configure_pty_command	func	skipped	-	auto-generated
tests/common/mod.rs::func::ignore_tty_signals	func	skipped	-	auto-generated
tests/common/mod.rs::func::merge_scenario	func	skipped	-	auto-generated
tests/common/mod.rs::func::merge_scenario_multi_commit	func	skipped	-	auto-generated
tests/common/mod.rs::func::native_pty_system	func	skipped	-	auto-generated
tests/common/mod.rs::func::open_pty	func	skipped	-	auto-generated
tests/common/mod.rs::func::open_pty_with_size	func	skipped	-	auto-generated
tests/common/mod.rs::func::pass_coverage_env_to_pty_cmd	func	skipped	-	auto-generated
tests/common/mod.rs::func::pty_safe	func	skipped	-	auto-generated
tests/common/mod.rs::func::repo	func	skipped	-	auto-generated
tests/common/mod.rs::func::repo_with_alternate_primary	func	skipped	-	auto-generated
tests/common/mod.rs::func::repo_with_feature_worktree	func	skipped	-	auto-generated
tests/common/mod.rs::func::repo_with_main_worktree	func	skipped	-	auto-generated
tests/common/mod.rs::func::repo_with_multi_commit_feature	func	skipped	-	auto-generated
tests/common/mod.rs::func::repo_with_remote	func	skipped	-	auto-generated
tests/common/mod.rs::func::repo_with_remote_and_feature	func	skipped	-	auto-generated
tests/common/mod.rs::func::setup_home_snapshot_settings	func	skipped	-	auto-generated
tests/common/mod.rs::func::setup_snapshot_settings	func	skipped	-	auto-generated
tests/common/mod.rs::func::setup_snapshot_settings_for_paths	func	skipped	-	auto-generated
tests/common/mod.rs::func::setup_snapshot_settings_with_home	func	skipped	-	auto-generated
tests/common/mod.rs::func::setup_temp_snapshot_settings	func	skipped	-	auto-generated
tests/common/mod.rs::func::shell_command	func	skipped	-	auto-generated
tests/common/mod.rs::func::temp_home	func	skipped	-	auto-generated
tests/common/mod.rs::test::placeholder_strip_collapses_styled_paths_cross_platform	test	skipped	-	auto-generated
tests/common/progressive_output.rs::enum::CaptureStrategy	enum	skipped	-	auto-generated
tests/common/progressive_output.rs::func::capture_progressive_output	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::dots_per_stage	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::final_output	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::final_snapshot	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::initial	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::samples	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::snapshot_at	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::verify_progressive_filling	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::visible_text	func	skipped	-	auto-generated
tests/common/progressive_output.rs::func::with_byte_interval	func	skipped	-	auto-generated
tests/common/progressive_output.rs::method::OutputSnapshot.visible_text	method	skipped	-	auto-generated
tests/common/progressive_output.rs::method::ProgressiveCaptureOptions.with_byte_interval	method	skipped	-	auto-generated
tests/common/progressive_output.rs::method::ProgressiveOutput.initial	method	skipped	-	auto-generated
tests/common/progressive_output.rs::struct::OutputSnapshot	struct	skipped	-	auto-generated
tests/common/progressive_output.rs::struct::ProgressiveCaptureOptions	struct	skipped	-	auto-generated
tests/common/progressive_output.rs::struct::ProgressiveOutput	struct	skipped	-	auto-generated
tests/common/progressive_output.rs::test::test_dots_decrease_verification	test	skipped	-	auto-generated
tests/common/progressive_output.rs::test::test_progressive_capture_options_byte_interval	test	skipped	-	auto-generated
tests/common/progressive_output.rs::test::test_progressive_capture_options_default	test	skipped	-	auto-generated
tests/common/progressive_output.rs::test::test_progressive_output_samples	test	skipped	-	auto-generated
tests/common/pty.rs::func::build_pty_command	func	skipped	-	auto-generated
tests/common/pty.rs::func::exec_cmd_in_pty	func	skipped	-	auto-generated
tests/common/pty.rs::func::exec_cmd_in_pty_prompted	func	skipped	-	auto-generated
tests/common/pty.rs::func::read_pty_output	func	skipped	-	auto-generated
tests/common/shell.rs::func::execute_shell_script	func	skipped	-	auto-generated
tests/common/shell.rs::func::generate_init_code	func	skipped	-	auto-generated
tests/common/shell.rs::func::path_export_syntax	func	skipped	-	auto-generated
tests/common/shell.rs::func::shell_binary	func	skipped	-	auto-generated
tests/common/shell.rs::func::wt_bin_dir	func	skipped	-	auto-generated
tests/helpers/mock-stub/tests/builds.rs::test::builds	test	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::add_history_spread_branches	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::add_worktrees	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::canonicalize	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::clone_rust_repo	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::create_repo	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::create_repo_at	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::ensure_rust_repo	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::invalidate_caches_auto	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::parse_config	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::run_git	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::run_git_ok	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::func::setup_fake_remote	func	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::struct::RepoConfig	struct	skipped	-	auto-generated
tests/helpers/wt-perf/src/lib.rs::test::invalidate_preserves_refs_after_gc	test	skipped	-	auto-generated
tests/helpers/wt-perf/src/main.rs::test::cmd_failure_annotates_name	test	skipped	-	auto-generated
tests/helpers/wt-perf/src/main.rs::test::renders_sorted_timeline_with_summary	test	skipped	-	auto-generated
tests/helpers/wt-perf/tests/builds.rs::test::builds	test	skipped	-	auto-generated
tests/integration_tests/analyze_trace.rs::test::test_wt_perf_trace_empty_input	test	skipped	-	auto-generated
tests/integration_tests/analyze_trace.rs::test::test_wt_perf_trace_from_file	test	skipped	-	auto-generated
tests/integration_tests/analyze_trace.rs::test::test_wt_perf_trace_from_stdin	test	skipped	-	auto-generated
tests/integration_tests/analyze_trace.rs::test::test_wt_perf_trace_no_input_shows_usage	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_approval_saves_to_disk	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_approval_saves_to_new_approvals_file	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_concurrent_approve_different_projects	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_concurrent_approve_preserves_all_approvals	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_concurrent_revoke_preserves_all_changes	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_duplicate_approvals_not_saved_twice	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_isolated_config_safety	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_multiple_project_approvals	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_permission_error_prevents_save	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_saving_config_mutation_preserves_toml_comments	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_saving_through_symlink_preserves_symlink	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_set_commit_generation_command_preserves_existing_content	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_set_commit_generation_command_saves_to_disk	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_set_commit_generation_command_with_special_chars	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_skip_commit_generation_prompt_idempotent	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_skip_commit_generation_prompt_saves_to_disk	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_skip_shell_integration_prompt_idempotent	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_skip_shell_integration_prompt_saves_to_disk	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_truly_concurrent_approve_with_threads	test	skipped	-	auto-generated
tests/integration_tests/approval_save.rs::test::test_yes_flag_does_not_save_approval	test	skipped	-	auto-generated
tests/integration_tests/approvals.rs::test::test_add_approvals_bare_repo_config_in_primary_worktree	test	skipped	-	auto-generated
tests/integration_tests/approvals.rs::test::test_config_create_project_bare_repo_no_worktrees_errors	test	skipped	-	auto-generated
tests/integration_tests/approvals.rs::test::test_config_create_project_bare_repo_uses_primary_worktree	test	skipped	-	auto-generated
tests/integration_tests/approvals.rs::test::test_hook_commands_bare_repo_no_worktrees_errors	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_background_logs_location	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_bootstrap_first_worktree	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_commands_from_bare_directory	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_identifies_primary_correctly	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_ignores_config_in_bare_root	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_list_shows_no_bare_entry	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_list_worktrees	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_merge_preserves_default_branch_worktree	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_merge_workflow	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_path_used_for_worktree_paths	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_project_config_found_from_bare_root	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_project_config_found_with_dash_c_flag	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_remove_worktree	test	skipped	-	auto-generated
tests/integration_tests/bare_repository.rs::test::test_bare_repo_repo_path_with_inherited_relative_git_dir	test	skipped	-	auto-generated
